Type, Score, NormScore
-1,-0.505179,0.6033976
1,0.2563755,1.2922379
-1,-0.7917572,0.453048
-1,-0.3257664,0.7219738
1,0.8490712,2.3374748
1,0.7436695,2.1036407
-1,-0.3961346,0.6729161
-1,-0.4590362,0.6318924
-1,-0.5703692,0.5653167
1,0.4888433,1.6304292
-1,-0.8047522,0.4471987
-1,-0.1262717,0.8813753
1,0.9553428,2.5995616
-1,-0.5768892,0.5616428
1,0.6715414,1.9572519
1,0.108426,1.1145224
1,0.0821157,1.0855814
-1,-0.3346064,0.7156197
1,0.526948,1.6937551
-1,-0.3519599,0.7033083
1,0.0483602,1.0495486
1,0.5928766,1.8091852
1,0.0443664,1.0453653
1,0.4394004,1.5517765
-1,-0.454569,0.6347215
1,0.4369564,1.5479886
1,0.1710189,1.1865132
-1,-0.9647872,0.3810643
-1,-0.3369879,0.7139175
1,0.1929957,1.2128776
1,0.6695348,1.9533284
1,0.5294458,1.697991
-1,-0.6154796,0.5403817
-1,-0.5599156,0.5712573
1,0.633108,1.8834553
-1,-0.0054375,0.9945773
1,0.4999925,1.6487089
1,0.5526378,1.737831
-1,-0.6002914,0.5486517
-1,-0.358366,0.6988173
1,0.3838966,1.4679936
-1,-0.7877337,0.4548745
-1,-0.4091471,0.6642165
-1,-0.7443777,0.4750298
1,0.6472897,1.9103562
-1,-0.6470949,0.5235646
1,0.9035598,2.4683744
1,0.484637,1.6235855
1,0.4160241,1.5159224
1,0.6788039,1.9715182
1,0.8735779,2.3954663
1,0.1175371,1.1247234
-1,-0.4811855,0.6180503
-1,-0.7362798,0.4788922
-1,-0.5256038,0.5911983
1,0.3794688,1.461508
1,0.327206,1.3870872
-1,-0.2614394,0.7699425
-1,-0.2036388,0.815757
-1,-0.7590548,0.4681087
-1,-0.710151,0.49157
-1,-0.9061291,0.4040854
1,0.833157,2.3005702
1,0.3933597,1.4819514
1,0.5416285,1.7188037
-1,-0.8879148,0.4115129
1,0.5921833,1.8079314
-1,-0.6171911,0.5394576
1,0.5109859,1.6669338
-1,-0.5526806,0.5754053
1,0.0357473,1.0363939
1,0.720578,2.055621
1,0.1413546,1.151833
1,0.390071,1.4770857
1,0.3857275,1.4706839
1,0.1175541,1.1247425
-1,-0.0985864,0.9061174
1,0.7370804,2.0898251
-1,-0.5297667,0.5887423
-1,-0.2808065,0.7551744
1,0.8757936,2.4007798
-1,-0.6128141,0.541824
1,0.3285633,1.3889712
1,0.3621161,1.4363657
-1,-0.0353666,0.9652515
1,0.2945718,1.3425514
1,0.5320616,1.7024384
-1,-0.1802226,0.8350843
1,0.4651843,1.5923076
1,0.1709055,1.1863786
-1,-0.9800853,0.3752791
1,0.2141121,1.2387615
-1,-0.872773,0.4177914
1,0.4787073,1.6139867
-1,-0.098272,0.9064023
1,0.7037791,2.0213773
1,0.8694404,2.3855755
1,0.5141957,1.6722929
1,0.4072134,1.5026247
-1,-0.0739673,0.9287021
-1,-0.3569485,0.6998085
1,0.0556072,1.0571823
-1,-0.1576872,0.8541169
1,0.8086611,2.2449003
-1,-0.9922704,0.370734
1,0.32168,1.3794433
-1,-0.765951,0.4648916
-1,-0.6742272,0.50955
-1,-0.7633537,0.4661006
1,0.4187458,1.5200539
-1,-0.3062336,0.7362146
1,0.8215552,2.2740337
1,0.2463097,1.2792957
1,0.6950322,2.0037736
1,0.7477388,2.1122185
1,0.6582507,1.9314108
-1,-0.6856682,0.5037535
-1,-0.0470408,0.9540485
1,0.1609797,1.1746611
1,0.0974952,1.1024062
1,0.1774262,1.1941399
1,0.0863851,1.0902261
-1,-0.3338118,0.7161886
-1,-0.7463397,0.4740987
-1,-0.9401976,0.3905507
1,0.1353247,1.1449085
-1,-0.977861,0.3761147
-1,-0.6914366,0.500856
-1,-0.6091586,0.5438082
-1,-0.1421373,0.8675021
-1,-0.9594381,0.3831081
-1,-0.3100792,0.7333889
1,0.8419864,2.3209728
1,0.3246272,1.3835148
-1,-0.2019466,0.8171386
-1,-0.1002649,0.9045978
-1,-0.2141866,0.8071977
1,0.7561111,2.1299768
1,0.9536538,2.5951746
1,0.3867791,1.4722312
1,0.3741135,1.4537021
-1,-0.3547589,0.7013425
1,0.7517736,2.1207581
-1,-0.9504127,0.3865814
-1,-0.2098844,0.810678
-1,-0.1398709,0.8694705
-1,-0.0550571,0.9464311
1,0.2126389,1.2369379
-1,-0.9478597,0.3875697
1,0.0207106,1.0209266
1,0.3305427,1.3917232
1,0.5308431,1.7003653
-1,-0.0579473,0.9436997
1,0.0964736,1.1012805
-1,-0.6367409,0.5290137
-1,-0.3697245,0.6909247
1,0.008716,1.0087541
-1,-0.921249,0.3980216
1,0.839275,2.3146882
1,0.2495957,1.2835064
-1,-0.3345468,0.7156624
1,0.5237774,1.6883934
-1,-0.0154093,0.9847088
1,0.7488128,2.1144882
1,0.6629285,1.9404667
-1,-0.8753365,0.4167218
-1,-0.6022659,0.5475695
-1,-0.8215823,0.4397353
1,0.7741873,2.1688288
1,0.6622615,1.9391728
-1,-0.2114742,0.8093902
1,0.6824718,1.9787628
1,0.7138177,2.0417713
-1,-0.9823646,0.3744247
1,0.9191107,2.5070599
-1,-0.3796774,0.6840821
1,0.6242441,1.8668343
-1,-0.0289589,0.9714564
-1,-0.2208924,0.8018029
1,0.9962522,2.7081133
1,0.122055,1.1298162
-1,-0.1061294,0.8993083
1,0.5370324,1.710922
1,0.8749457,2.398745
-1,-0.8800659,0.4147556
1,0.0882647,1.0922772
1,0.5012397,1.6507665
-1,-0.5330214,0.5868292
-1,-0.9303083,0.3944321
-1,-0.2857668,0.7514378
-1,-0.1056284,0.8997589
-1,-0.3404699,0.7114359
-1,-0.3855533,0.6800742
1,0.8587725,2.3602617
-1,-0.423214,0.6549385
-1,-0.7784616,0.4591118
1,0.6323642,1.8820549
-1,-0.6492417,0.5224418
1,0.5710843,1.7701854
1,0.4583025,1.5813873
-1,-0.8748645,0.4169185
-1,-0.5149811,0.5975119
-1,-0.7129999,0.4901715
1,0.72743,2.0697545
1,0.2800953,1.3232559
1,0.9316968,2.5388134
-1,-0.5936158,0.5523266
1,0.9682145,2.6332386
1,0.1977573,1.2186666
1,0.1803079,1.197586
-1,-0.4059223,0.6663619
-1,-0.0030843,0.9969205
1,0.821305,2.2734648
1,0.7119569,2.0379755
-1,-0.7211072,0.4862136
-1,-0.3381837,0.7130643
-1,-0.9687929,0.3795409
-1,-0.7633845,0.4660863
1,0.6442041,1.9044707
-1,-0.2663829,0.7661457
-1,-0.9626549,0.3818777
1,0.9900796,2.6914487
-1,-0.9857549,0.3731574
-1,-0.9988087,0.368318
1,0.6991952,2.0121327
1,0.7581307,2.1342829
1,0.354818,1.4259211
1,0.3967501,1.4869843
-1,-0.6019025,0.5477685
-1,-0.5960016,0.5510104
1,0.765251,2.1495338
1,0.8741865,2.3969246
-1,-0.6971172,0.4980189
-1,-0.3948305,0.6737942
1,0.4015376,1.4941203
-1,-0.8549125,0.4253204
-1,-0.1144379,0.8918673
-1,-0.554588,0.5743088
-1,-0.0718485,0.9306719
1,0.1980252,1.2189931
-1,-0.9221196,0.3976752
-1,-0.4719771,0.6237678
1,0.5531935,1.738797
1,0.5004223,1.6494177
-1,-0.7944551,0.4518274
1,0.6835782,1.9809533
-1,-0.667956,0.5127556
-1,-0.1825543,0.8331394
-1,-0.0351139,0.9654954
1,0.0337896,1.034367
1,0.2435824,1.2758114
-1,-0.88993,0.4106845
1,0.62115,1.861067
1,0.2470215,1.2802066
-1,-0.5271337,0.5902945
1,0.8285411,2.2899755
-1,-0.0360306,0.9646108
1,0.7498938,2.1167752
1,0.1581659,1.1713605
-1,-0.6041031,0.5465644
1,0.7551792,2.1279928
-1,-0.6731868,0.5100805
-1,-0.0096513,0.9903951
-1,-0.8656126,0.4207937
-1,-0.536443,0.5848248
1,0.2120143,1.2361656
1,0.8117755,2.2519027
-1,-0.6303299,0.5324161
-1,-0.1712932,0.8425745
-1,-0.2700414,0.7633479
1,0.6406746,1.8977607
1,0.160548,1.1741541
-1,-0.2160972,0.805657
-1,-0.4592738,0.6317423
-1,-0.9921186,0.3707903
-1,-0.6965828,0.4982851
1,0.8173191,2.264421
1,0.184254,1.2023212
1,0.1564903,1.1693994
1,0.7916581,2.2070529
1,0.695939,2.0055914
-1,-0.2939455,0.7453171
1,0.1776704,1.1944316
1,0.4225199,1.5258016
1,0.7302545,2.0756088
-1,-0.879262,0.4150891
1,0.4208431,1.5232453
1,0.5804028,1.786758
-1,-0.7905326,0.4536031
1,0.7764604,2.1737644
1,0.2600628,1.2970115
1,0.1874407,1.2061587
1,0.6199735,1.8588788
1,0.9742906,2.6492871
1,0.8326099,2.2993119
1,0.0741133,1.0769288
-1,-0.9973313,0.3688625
-1,-0.9845703,0.3735997
-1,-0.3002184,0.7406564
-1,-0.4916528,0.6116147
1,0.5355871,1.708451
1,0.9929689,2.6992364
-1,-0.509697,0.6006776
1,0.0394476,1.040236
-1,-0.9700242,0.3790739
-1,-0.8064972,0.446419
-1,-0.092894,0.9112901
-1,-0.3975897,0.6719377
-1,-0.3355077,0.714975
-1,-0.1778339,0.8370815
1,0.7443094,2.1049872
-1,-0.2719539,0.7618894
1,0.1979134,1.2188568
-1,-0.9304362,0.3943816
-1,-0.6942838,0.499432
-1,-0.2865859,0.7508226
1,0.8146752,2.258442
1,0.6395082,1.8955484
1,0.6918888,1.9974848
-1,-0.3649411,0.6942375
-1,-0.1023955,0.9026725
1,0.9754495,2.6523592
-1,-0.3285143,0.7199926
1,0.1827992,1.2005733
1,0.4126835,1.5108668
-1,-0.5833427,0.5580299
1,0.5043214,1.6558615
-1,-0.1492739,0.8613332
-1,-0.1802343,0.8350745
1,0.2436885,1.2759468
-1,-0.1983766,0.820061
-1,-0.5158207,0.5970104
1,0.1860337,1.2044629
-1,-0.0051493,0.9948639
-1,-0.7538236,0.4705639
1,0.9897749,2.6906287
1,0.7806385,2.1828656
1,0.0622606,1.0642396
-1,-0.1461841,0.8639986
-1,-0.2036654,0.8157353
1,0.3986278,1.489779
-1,-0.8760827,0.4164109
1,0.9359012,2.54951
1,0.035068,1.0356901
1,0.1898467,1.2090642
1,0.9315545,2.5384521
-1,-0.5826921,0.5583931
-1,-0.619286,0.5383287
1,0.5765845,1.7799486
-1,-0.8935072,0.409218
-1,-0.4220807,0.6556811
-1,-0.0731845,0.9294293
-1,-0.2394061,0.7870952
-1,-0.7738978,0.4612118
1,0.1849768,1.2031905
-1,-0.2415433,0.7854148
1,0.5919949,1.8075908
-1,-0.8207807,0.4400879
-1,-0.2913988,0.7472176
1,0.1246126,1.1327096
1,0.5312708,1.7010927
1,0.6206399,1.860118
1,0.2832068,1.3273796
1,0.5418412,1.7191693
1,0.641675,1.8996601
1,0.3655432,1.4412967
-1,-0.2220623,0.8008655
1,0.7956986,2.2159885
-1,-0.4889411,0.6132754
-1,-0.7955365,0.451339
-1,-0.7853675,0.4559521
1,0.7981921,2.221521
1,0.6435667,1.9032571
1,0.423753,1.5276842
1,0.0652102,1.0673834
1,0.6584161,1.9317302
1,0.5646125,1.7587661
1,0.8177545,2.2654072
1,0.0048483,1.0048601
1,0.8904994,2.4363461
1,0.3796994,1.4618451
1,0.6035176,1.8285396
-1,-0.1846998,0.8313538
-1,-0.6508028,0.5216268
-1,-0.9469109,0.3879376
1,0.3224675,1.38053
-1,-0.0288986,0.971515
-1,-0.8259835,0.4378042
1,0.2743171,1.3156319
-1,-0.4496444,0.6378549
1,0.5331778,1.7043398
1,0.5900742,1.8041223
-1,-0.85767,0.4241492
1,0.6774673,1.9688848
1,0.1138124,1.1205419
1,0.8246067,2.2809835
-1,-0.0987665,0.9059542
-1,-0.8125118,0.4437421
1,0.6918915,1.9974902
1,0.186391,1.2048933
-1,-0.2181482,0.8040063
-1,-0.0031168,0.9968881
-1,-0.3273574,0.7208261
1,0.7352788,2.0860635
1,0.7158901,2.046007
1,0.4140177,1.5128839
1,0.9111139,2.4870914
1,0.0810582,1.084434
1,0.3703179,1.4481949
1,0.9694584,2.6365161
-1,-0.3606639,0.6972133
1,0.280381,1.323634
1,0.5900769,1.8041271
1,0.5570253,1.7454725
-1,-0.6904687,0.501341
-1,-0.071902,0.9306221
-1,-0.7762962,0.460107
1,0.8548507,2.3510233
-1,-0.0807292,0.9224435
1,0.3934664,1.4821095
1,0.9350171,2.547257
1,0.467134,1.5954152
1,0.5347935,1.7070957
1,0.1350377,1.1445799
-1,-0.3775563,0.6855346
1,0.1667269,1.1814316
1,0.359683,1.4328751
-1,-0.2343463,0.7910878
1,0.2811871,1.3247014
1,0.1396744,1.1498993
1,0.1853525,1.2036426
1,0.5982228,1.8188834
-1,-0.7824927,0.4572648
-1,-0.510464,0.600217
1,0.7290563,2.0731233
-1,-0.1916837,0.825568
-1,-0.961252,0.3824138
1,0.7721502,2.1644152
-1,-0.2116592,0.8092404
-1,-0.7195462,0.4869732
1,0.6025756,1.8268179
1,0.6890852,1.9918925
-1,-0.8697087,0.4190736
-1,-0.3670768,0.6927564
1,0.7155976,2.0454087
1,0.2137921,1.2383652
1,0.230046,1.2586579
-1,-0.4093365,0.6640907
-1,-0.7394181,0.4773916
-1,-0.761907,0.4667754
1,0.8788071,2.4080255
1,0.4848837,1.6239861
1,0.2505996,1.2847955
-1,-0.497241,0.6082064
-1,-0.1490281,0.8615449
1,0.8152149,2.2596612
-1,-0.7823355,0.4573367
-1,-0.7108012,0.4912504
-1,-0.7947438,0.4516969
-1,-0.5397186,0.5829123
1,0.3205951,1.3779475
1,0.3586781,1.4314359
1,0.1321023,1.1412251
1,0.3998971,1.4916712
1,0.4869085,1.6272777
-1,-0.7362224,0.4789197
-1,-0.1703464,0.8433726
-1,-0.8577023,0.4241355
1,0.188468,1.2073984
1,0.6542574,1.9237134
1,0.6365517,1.8899525
-1,-0.9961167,0.3693108
-1,-0.5146765,0.5976939
-1,-0.3086977,0.7344027
-1,-0.2518552,0.7773573
1,0.5360027,1.7091612
-1,-0.8180169,0.4413059
-1,-0.653215,0.5203701
-1,-0.6468749,0.5236798
1,0.7580089,2.1340229
-1,-0.255659,0.774406
1,0.1513626,1.1634184
1,0.7152677,2.044734
1,0.5871684,1.7988875
-1,-0.5279347,0.5898219
-1,-0.3778019,0.6853663
-1,-0.6363836,0.5292028
1,0.0878203,1.0917919
1,0.9886532,2.6876124
1,0.3798143,1.4620131
1,0.3857905,1.4707765
-1,-0.296817,0.74318
-1,-0.265749,0.7666315
1,0.4360125,1.5465281
-1,-0.0031246,0.9968803
-1,-0.4709526,0.6244072
-1,-0.8275273,0.4371288
-1,-0.9770609,0.3764158
1,0.1498781,1.1616926
1,0.0104292,1.0104838
-1,-0.0382,0.9625204
1,0.9656738,2.6265568
1,0.8998578,2.4592534
1,0.0112637,1.0113274
-1,-0.5566382,0.5731326
1,0.3928172,1.4811476
-1,-0.3332103,0.7166195
-1,-0.5311729,0.587915
1,0.2618028,1.2992703
1,0.0053735,1.005388
1,0.0275871,1.0279711
1,0.1592681,1.1726523
-1,-0.1786061,0.8364353
-1,-0.6894148,0.5018697
-1,-0.5114602,0.5996194
1,0.720814,2.0561062
-1,-0.2824953,0.7539002
1,0.1613844,1.1751366
1,0.0660113,1.0682388
-1,-0.8920726,0.4098055
1,0.5600092,1.7506886
-1,-0.9710435,0.3786877
-1,-0.5593814,0.5715625
1,0.246717,1.2798169
-1,-0.8281252,0.4368676
-1,-0.8897057,0.4107766
-1,-0.81145,0.4442135
-1,-0.5347164,0.5858354
1,0.1036559,1.1092187
1,0.1450052,1.1560456
-1,-0.5249075,0.5916101
-1,-0.2840709,0.7527133
-1,-0.735628,0.4792044
-1,-0.8720731,0.4180839
1,0.8210381,2.2728581
1,0.5584172,1.7479037
-1,-0.4666357,0.6271085
1,0.6360577,1.8890191
1,0.1917404,1.211356
1,0.9040406,2.4695615
1,0.9250115,2.5218973
1,0.629097,1.8759159
1,0.5800417,1.7861129
-1,-0.9496529,0.3868753
-1,-0.7588897,0.468186
1,0.8537783,2.3485035
1,0.6585293,1.9319489
-1,-0.7649064,0.4653775
1,0.7679888,2.1554269
-1,-0.06132,0.9405222
1,0.7071433,2.028189
-1,-0.9919414,0.370856
1,0.1014438,1.1067677
-1,-0.6616087,0.5160205
1,0.4534579,1.5737446
-1,-0.3404441,0.7114543
-1,-0.3029093,0.7386661
1,0.1769903,1.1936195
-1,-0.793253,0.4523708
1,0.9066416,2.4759932
1,0.574883,1.7769226
1,0.8698516,2.3865567
1,0.2911822,1.3380083
1,0.956074,2.6014631
1,0.0278625,1.0282543
-1,-0.0004,0.9996001
1,0.9404964,2.5612525
-1,-0.092549,0.9116045
-1,-0.1564282,0.8551929
-1,-0.130193,0.877926
1,0.3745585,1.4543492
1,0.4576446,1.5803472
-1,-0.2615328,0.7698706
-1,-0.7773392,0.4596274
-1,-0.0881879,0.9155888
-1,-0.5552966,0.573902
-1,-0.5811226,0.5592702
1,0.0680099,1.0703759
-1,-0.2108072,0.8099302
-1,-0.7561399,0.4694752
1,0.2447694,1.2773267
-1,-0.3615835,0.6965724
-1,-0.6607207,0.516479
-1,-0.6277199,0.5338075
-1,-0.8425697,0.4306026
-1,-0.0150719,0.9850411
1,0.8694088,2.3855001
1,0.6020297,1.8258209
-1,-0.0694315,0.932924
-1,-0.5750072,0.5627008
-1,-0.5119887,0.5993026
-1,-0.5493545,0.5773224
-1,-0.978527,0.3758643
-1,-0.1820635,0.8335484
1,0.9096957,2.4835667
-1,-0.0733584,0.9292677
1,0.1620572,1.1759275
1,0.491437,1.6346635
-1,-0.2484733,0.7799907
1,0.9411381,2.5628966
-1,-0.695696,0.4987272
1,0.8204358,2.2714895
-1,-0.3090013,0.7341798
1,0.4373805,1.5486452
-1,-0.2583788,0.7723026
-1,-0.0188617,0.9813151
-1,-0.502442,0.6050513
1,0.6252487,1.8687106
1,0.5890442,1.802265
1,0.8817425,2.4151044
-1,-0.8117108,0.4440977
-1,-0.1604449,0.8517648
-1,-0.4065855,0.6659202
-1,-0.9101109,0.4024796
-1,-0.4863746,0.6148514
-1,-0.6717914,0.5107927
-1,-0.6344423,0.5302311
-1,-0.438424,0.6450522
1,0.7803073,2.1821427
1,0.3832513,1.4670467
1,0.8478928,2.3347219
-1,-0.6227934,0.5364438
-1,-0.8532064,0.4260467
1,0.2542171,1.2894517
1,0.7943518,2.2130061
-1,-0.188614,0.8281061
-1,-0.5221631,0.5932359
1,0.117699,1.1249055
-1,-0.2036905,0.8157148
-1,-0.558139,0.5722731
-1,-0.0748464,0.927886
-1,-0.22931,0.795082
-1,-0.7599567,0.4676867
1,0.5686283,1.7658432
-1,-0.8300632,0.4360217
-1,-0.0411124,0.9597213
1,0.536969,1.7108135
-1,-0.6548731,0.519508
1,0.4132522,1.5117262
1,0.3574251,1.4296435
1,0.3306649,1.3918933
1,0.6503454,1.9162026
1,0.2640913,1.3022471
1,0.9257069,2.5236516
-1,-0.7635474,0.4660104
1,0.7148271,2.0438333
-1,-0.7314103,0.4812298
-1,-0.8131261,0.4434696
-1,-0.1200586,0.8868685
1,0.620366,1.8596085
-1,-0.2580496,0.7725569
-1,-0.539946,0.5827797
-1,-0.6665835,0.5134598
-1,-0.151256,0.8596276
1,0.8434979,2.3244836
1,0.5777384,1.7820037
-1,-0.0900705,0.9138668
1,0.0026652,1.0026688
-1,-0.9573254,0.3839183
1,0.8224209,2.2760031
1,0.3411737,1.4065975
-1,-0.7876136,0.4549291
-1,-0.5125764,0.5989505
-1,-0.7194637,0.4870134
-1,-0.5899039,0.5543806
-1,-0.2468846,0.7812308
-1,-0.6530565,0.5204526
1,0.4343682,1.5439873
-1,-0.7947493,0.4516945
-1,-0.5880801,0.5553926
-1,-0.9483381,0.3873843
-1,-0.286841,0.7506311
1,0.8133483,2.2554473
1,0.8546435,2.3505363
1,0.0903834,1.0945939
1,0.0601472,1.0619929
-1,-0.6571917,0.5183048
-1,-0.8009683,0.4488941
-1,-0.5637866,0.5690502
-1,-0.3762837,0.6864076
-1,-0.3555551,0.7007843
1,0.4782874,1.6133091
1,0.9419598,2.5650034
1,0.8971988,2.4527229
1,0.2656379,1.3042627
1,0.1391526,1.1492995
-1,-0.1865777,0.8297941
-1,-0.8243945,0.4385004
1,0.7309451,2.0770427
1,0.1082027,1.1142736
1,0.6513639,1.9181552
1,0.2095536,1.2331275
1,0.8033132,2.2329268
-1,-0.425847,0.6532163
1,0.9166431,2.5008811
1,0.0295131,1.0299529
-1,-0.2854945,0.7516425
-1,-0.6553311,0.5192701
-1,-0.9021336,0.4057031
-1,-0.8633433,0.4217497
1,0.2826264,1.3266094
1,0.5031398,1.6539061
-1,-0.0967427,0.9077896
-1,-0.6878759,0.5026426
-1,-0.5491593,0.5774351
-1,-0.7515596,0.4716304
-1,-0.650272,0.5219038
-1,-0.2959039,0.7438589
-1,-0.9450349,0.388666
1,0.3925554,1.4807599
-1,-0.8106012,0.4445907
1,0.226467,1.2541612
1,0.8263425,2.2849462
1,0.2198839,1.2459321
-1,-0.6071745,0.5448883
-1,-0.0320449,0.9684631
1,0.5089354,1.6635193
-1,-0.3114158,0.7324093
1,0.6325539,1.8824119
1,0.6953806,2.0044718
1,0.5239123,1.6886211
1,0.3924053,1.4805377
-1,-0.6138448,0.5412658
-1,-0.2278997,0.7962041
-1,-0.8464513,0.4289344
-1,-0.1134953,0.8927084
-1,-0.2814677,0.7546753
1,0.2390135,1.2699957
1,0.469783,1.599647
1,0.861931,2.3677284
-1,-0.7479929,0.4733156
1,0.0077723,1.0078026
1,0.6115898,1.8433596
-1,-0.2473499,0.7808674
1,0.7900581,2.2035244
-1,-0.0413091,0.9595325
-1,-0.1182307,0.8884911
-1,-0.3269004,0.7211556
-1,-0.5118647,0.5993769
1,0.4929758,1.6371809
1,0.029116,1.029544
-1,-0.767338,0.4642473
-1,-0.9486698,0.3872558
-1,-0.3144058,0.7302226
-1,-0.7216279,0.4859605
1,0.2127889,1.2371235
-1,-0.1047312,0.9005666
1,0.0659362,1.0681586
1,0.6203377,1.8595559
-1,-0.4058794,0.6663905
1,0.9741116,2.648813
-1,-0.9558566,0.3844827
1,0.7964857,2.2177334
1,0.329117,1.3897404
1,0.36825,1.4452033
1,0.7884157,2.1999083
1,0.4343809,1.5440069
-1,-0.8106642,0.4445627
-1,-0.6024189,0.5474857
1,0.7001311,2.0140167
-1,-0.7942658,0.4519129
1,0.9943711,2.7030239
1,0.8339552,2.3024072
1,0.2778418,1.3202773
-1,-0.1536671,0.8575575
1,0.7999723,2.2254793
1,0.0910095,1.0952794
-1,-0.9128562,0.4013762
-1,-0.0591462,0.942569
-1,-0.0910708,0.9129531
-1,-0.2404432,0.7862793
-1,-0.7213432,0.4860989
-1,-0.6697354,0.511844
-1,-0.4207663,0.6565435
-1,-0.9538372,0.3852599
-1,-0.4857294,0.6152483
1,0.2278916,1.2559492
-1,-0.5071526,0.6022079
1,0.8296068,2.2924172
-1,-0.3822832,0.6823018
-1,-0.6614953,0.5160791
-1,-0.5641063,0.5688683
-1,-0.2865254,0.750868
-1,-0.3659138,0.6935626
-1,-0.2725222,0.7614565
-1,-0.3529615,0.7026042
1,0.9357094,2.5490211
1,0.0740046,1.0768118
1,0.9094889,2.4830531
-1,-0.7285647,0.4826012
1,0.4089566,1.5052464
1,0.1122237,1.1187631
-1,-0.681737,0.5057378
-1,-0.0903611,0.9136012
1,0.9348975,2.5469524
1,0.1446029,1.1555806
1,0.29606,1.3445508
1,0.0495319,1.0507791
-1,-0.0560531,0.9454889
1,0.2802124,1.3234109
-1,-0.8248676,0.438293
-1,-0.2709139,0.7626822
1,0.8069762,2.241121
1,0.2083347,1.2316253
-1,-0.0782659,0.9247185
1,0.3473036,1.4152463
-1,-0.3711537,0.6899379
-1,-0.4479424,0.6389415
1,0.6628738,1.9403605
-1,-0.2356819,0.7900319
1,0.9980393,2.7129573
1,0.4356828,1.5460183
1,0.873709,2.3957803
1,0.6311011,1.8796792
-1,-0.7704808,0.4627905
-1,-0.0628174,0.9391149
1,0.5358069,1.7088265
-1,-0.2783374,0.7570414
1,0.1812795,1.1987502
-1,-0.1176076,0.8890448
1,0.8066156,2.240313
-1,-0.6936316,0.4997578
-1,-0.9309439,0.3941815
-1,-0.2247088,0.7987488
-1,-0.845603,0.4292984
1,0.5071478,1.6605482
-1,-0.4007475,0.6698192
-1,-0.2777127,0.7575144
1,0.5432626,1.7216146
-1,-0.9659144,0.380635
1,0.038438,1.0391863
1,0.284884,1.3296078
1,0.4449168,1.5603604
-1,-0.7967208,0.4508048
-1,-0.0438342,0.9571126
-1,-0.7785543,0.4590692
1,0.041891,1.0427808
1,0.7915458,2.2068051
1,0.0633906,1.0654429
-1,-0.8610331,0.4227251
1,0.727853,2.0706302
-1,-0.6067209,0.5451355
-1,-0.0292666,0.9711575
1,0.0193414,1.0195297
-1,-0.7377773,0.4781756
1,0.5679389,1.7646262
-1,-0.5632613,0.5693492
1,0.0278806,1.0282729
1,0.7527751,2.1228831
-1,-0.5534959,0.5749364
1,0.7259692,2.0667332
1,0.6127001,1.8454075
1,0.2658249,1.3045066
-1,-0.2320577,0.7929004
-1,-0.3804812,0.6835324
-1,-0.881706,0.4140759
1,0.6736636,1.96141
1,0.6474516,1.9106655
-1,-0.660258,0.516718
1,0.6956194,2.0049506
-1,-0.1308911,0.8773133
-1,-0.6038795,0.5466866
-1,-0.5597772,0.5713363
1,0.8528081,2.346226
-1,-0.3145573,0.730112
1,0.4115295,1.5091242
-1,-0.1421725,0.8674716
1,0.7204185,2.0552932
1,0.208994,1.2324376
1,0.4387797,1.5508136
-1,-0.7637334,0.4659237
1,0.1111721,1.1175872
1,0.981953,2.669665
-1,-0.4500934,0.6375686
1,0.0421335,1.0430337
-1,-0.4394294,0.644404
-1,-0.4136338,0.6612431
1,0.7220301,2.0586082
-1,-0.0244605,0.9758362
-1,-0.2933356,0.7457718
-1,-0.7730078,0.4616225
1,0.3700288,1.4477763
1,0.6224724,1.8635297
1,0.1350644,1.1446105
1,0.097468,1.1023762
1,0.2457068,1.2785247
-1,-0.3091408,0.7340774
1,0.8851082,2.4232466
-1,-0.6976811,0.4977382
-1,-0.1140826,0.8921843
1,0.7810406,2.1837435
1,0.2456934,1.2785075
-1,-0.6198271,0.5380375
1,0.2336924,1.2632559
-1,-0.9729105,0.3779813
1,0.2774622,1.3197762
1,0.2555806,1.2912111
-1,-0.4922392,0.6112561
-1,-0.8908757,0.4102963
1,0.6075872,1.8359962
-1,-0.3164557,0.7287273
1,0.8750406,2.3989727
-1,-0.8355622,0.4336306
-1,-0.8459969,0.4291293
1,0.3823115,1.4656686
-1,-0.2209554,0.8017524
-1,-0.5465092,0.5789673
-1,-0.7296447,0.4820802
1,0.0913558,1.0956588
-1,-0.4621395,0.6299345
1,0.1047688,1.1104538
1,0.2930027,1.3404464
1,0.1549913,1.1676478
1,0.1704474,1.1858353
-1,-0.3333207,0.7165404
1,0.5696877,1.7677149
-1,-0.6965247,0.4983141
1,0.0160857,1.0162158
1,0.0323904,1.0329207
1,0.7012833,2.0163386
-1,-0.0246662,0.9756355
-1,-0.4051242,0.666894
-1,-0.8336611,0.4344558
1,0.8554081,2.3523342
1,0.4333351,1.542393
-1,-0.0002609,0.9997391
-1,-0.1297063,0.8783534
1,0.0228004,1.0230623
-1,-0.5118427,0.5993901
-1,-0.0817049,0.9215439
-1,-0.6578566,0.5179603
-1,-0.4849098,0.6157527
1,0.7524,2.1220869
1,0.2651561,1.3036345
-1,-0.7242137,0.4847055
-1,-0.8811152,0.4143206
1,0.5505997,1.7342928
-1,-0.7035826,0.4948094
-1,-0.4511442,0.636899
1,0.6459127,1.9077274
-1,-0.4454311,0.6405481
1,0.5343331,1.7063099
-1,-0.4227656,0.6552322
1,0.5337901,1.7053836
